Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3957.00,CA-2013-114951,27/06/2015,04/07/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109.00,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206
8687.00,CA-2013-144015,27/06/2015,27/06/2015,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.00,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0,11.586
8688.00,CA-2013-144015,27/06/2015,27/06/2015,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.00,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0,8.95
8689.00,CA-2013-144015,27/06/2015,27/06/2015,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.00,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0,5.616
6149.00,CA-2013-161928,28/06/2015,30/06/2015,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109.00,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
4307.00,CA-2013-161095,29/06/2015,29/06/2015,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032.00,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.8101
4308.00,CA-2013-161095,29/06/2015,29/06/2015,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032.00,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,11.7488
7473.00,CA-2013-139997,02/07/2015,04/07/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043.00,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0,449.985
9753.00,US-2013-158680,02/07/2015,03/07/2015,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,98115.00,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.2,0.9048
1159.00,CA-2013-149314,03/07/2015,08/07/2015,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004.00,West,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,0.2,19.5184
3565.00,CA-2013-130029,04/07/2015,07/07/2015,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049.00,West,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,12.96,2,0,6.2208
3566.00,CA-2013-130029,04/07/2015,07/07/2015,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049.00,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.96,2,0,0.0792
4452.00,CA-2013-147137,05/07/2015,07/07/2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.00,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636
4453.00,CA-2013-147137,05/07/2015,07/07/2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.00,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612
4454.00,CA-2013-147137,05/07/2015,07/07/2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.00,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735
4455.00,CA-2013-147137,05/07/2015,07/07/2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.00,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.5584
5936.00,CA-2013-103107,05/07/2015,05/07/2015,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103.00,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636
5937.00,CA-2013-103107,05/07/2015,05/07/2015,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103.00,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
5938.00,CA-2013-103107,05/07/2015,05/07/2015,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103.00,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
1799.00,CA-2013-100965,08/07/2015,12/07/2015,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,95123.00,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321
3983.00,CA-2013-135265,08/07/2015,10/07/2015,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045.00,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996
3984.00,CA-2013-135265,08/07/2015,10/07/2015,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045.00,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865
3985.00,CA-2013-135265,08/07/2015,10/07/2015,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045.00,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47
8797.00,CA-2013-106397,08/07/2015,14/07/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.00,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208
8798.00,CA-2013-106397,08/07/2015,14/07/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.00,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744
1938.00,CA-2013-112109,09/07/2015,13/07/2015,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.00,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312
1939.00,CA-2013-112109,09/07/2015,13/07/2015,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.00,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
1940.00,CA-2013-112109,09/07/2015,13/07/2015,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.00,West,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152
1941.00,CA-2013-112109,09/07/2015,13/07/2015,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.00,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574
3255.00,CA-2013-155474,09/07/2015,15/07/2015,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105.00,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486
3256.00,CA-2013-155474,09/07/2015,15/07/2015,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105.00,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
536.00,CA-2013-126613,11/07/2015,17/07/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204.00,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672
4823.00,CA-2013-134222,11/07/2015,12/07/2015,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364.00,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,0.7,-35.8848
478.00,CA-2013-103891,13/07/2015,20/07/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008.00,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182
542.00,CA-2013-136924,15/07/2015,18/07/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.00,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864
7224.00,CA-2013-109953,15/07/2015,19/07/2015,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122.00,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173
7225.00,CA-2013-109953,15/07/2015,19/07/2015,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122.00,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0,50.0346
7226.00,CA-2013-109953,15/07/2015,19/07/2015,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122.00,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0,10.164
2238.00,CA-2013-122322,16/07/2015,22/07/2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604.00,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0,12.432
7932.00,US-2013-168095,16/07/2015,21/07/2015,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206.00,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
7933.00,US-2013-168095,16/07/2015,21/07/2015,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206.00,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,5,0.2,34.294
43.00,CA-2013-101343,18/07/2015,23/07/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Los Angeles,California,90049.00,West,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0,3.894
6274.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,4.4712
6275.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4,3,0,89.964
6276.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0,10.89
6277.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0,41.2237
6278.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38
6279.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2,0.2,-4.6764
6280.00,US-2013-139087,18/07/2015,23/07/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.00,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816,3,0.2,4.1652
1201.00,CA-2013-114727,19/07/2015,25/07/2015,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219.00,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006
1202.00,CA-2013-114727,19/07/2015,25/07/2015,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219.00,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,3,0.7,-1.4352
1203.00,CA-2013-114727,19/07/2015,25/07/2015,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219.00,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,0.2,10.6794
1204.00,CA-2013-114727,19/07/2015,25/07/2015,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219.00,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0.2,0
1205.00,CA-2013-114727,19/07/2015,25/07/2015,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219.00,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
3661.00,CA-2013-161676,19/07/2015,24/07/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301.00,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,4.225
6848.00,CA-2013-162110,19/07/2015,23/07/2015,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023.00,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.4995
7278.00,CA-2013-157217,20/07/2015,22/07/2015,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110.00,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,4.498
7279.00,CA-2013-157217,20/07/2015,22/07/2015,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110.00,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898
6560.00,CA-2013-160941,22/07/2015,27/07/2015,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.00,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0,197.353
6561.00,CA-2013-160941,22/07/2015,27/07/2015,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.00,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0,1.512
1117.00,CA-2013-144855,23/07/2015,25/07/2015,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,94110.00,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,0,3.024
5453.00,CA-2013-140613,23/07/2015,30/07/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431.00,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0,24.998
497.00,CA-2013-126158,26/07/2015,01/08/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.00,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
498.00,CA-2013-126158,26/07/2015,01/08/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.00,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432
499.00,CA-2013-126158,26/07/2015,01/08/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.00,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176
500.00,CA-2013-126158,26/07/2015,01/08/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.00,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869
2156.00,CA-2013-111115,26/07/2015,28/07/2015,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032.00,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0,10.74
8309.00,CA-2013-149335,26/07/2015,26/07/2015,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122.00,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0,11.151
6927.00,CA-2013-140046,29/07/2015,04/08/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032.00,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3,0,8.694
7908.00,CA-2013-112585,31/07/2015,03/08/2015,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122.00,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91
8168.00,CA-2013-144148,01/08/2015,06/08/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122.00,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,7,0.2,-32.3673
7770.00,CA-2013-155978,02/08/2015,02/08/2015,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.00,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762
7771.00,CA-2013-155978,02/08/2015,02/08/2015,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.00,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,13.788
5245.00,CA-2013-156265,03/08/2015,05/08/2015,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.00,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522
5246.00,CA-2013-156265,03/08/2015,05/08/2015,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.00,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,3,0.2,33.3576
5247.00,CA-2013-156265,03/08/2015,05/08/2015,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032.00,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,0.2,4.704
4086.00,CA-2013-111913,05/08/2015,07/08/2015,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823.00,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
4087.00,CA-2013-111913,05/08/2015,07/08/2015,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823.00,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713
4088.00,CA-2013-111913,05/08/2015,07/08/2015,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823.00,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
5943.00,CA-2013-151092,07/08/2015,14/08/2015,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032.00,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772
6583.00,CA-2013-148516,08/08/2015,12/08/2015,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026.00,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.3856
3497.00,CA-2013-107328,09/08/2015,16/08/2015,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036.00,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256
3498.00,CA-2013-107328,09/08/2015,16/08/2015,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036.00,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,0,136.6176
3499.00,CA-2013-107328,09/08/2015,16/08/2015,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036.00,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,15.24,5,0.2,5.334
5380.00,CA-2013-136021,15/08/2015,19/08/2015,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045.00,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,3,0,7.6146
5381.00,CA-2013-136021,15/08/2015,19/08/2015,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045.00,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,0.2,35.6238
637.00,US-2013-123470,16/08/2015,22/08/2015,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013.00,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
638.00,US-2013-123470,16/08/2015,22/08/2015,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013.00,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328
1088.00,CA-2013-166163,16/08/2015,21/08/2015,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601.00,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3,0.2,7.1976
1089.00,CA-2013-166163,16/08/2015,21/08/2015,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601.00,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0,1.512
8895.00,CA-2013-167241,16/08/2015,23/08/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.00,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0,43.6842
8896.00,CA-2013-167241,16/08/2015,23/08/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.00,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0,3.0498
8897.00,CA-2013-167241,16/08/2015,23/08/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.00,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3,0.2,10.35
8898.00,CA-2013-167241,16/08/2015,23/08/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004.00,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0,18.0096
2659.00,CA-2013-150343,17/08/2015,21/08/2015,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94110.00,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
6134.00,CA-2013-148096,17/08/2015,20/08/2015,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045.00,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
7889.00,CA-2013-113117,17/08/2015,23/08/2015,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616.00,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,0,15.552
3350.00,US-2013-157308,18/08/2015,22/08/2015,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington,98105.00,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4,0.2,5.6956
6865.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2,0.2,4.752
6866.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5,0.2,-20.691
6867.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0,91.7892
6868.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996
6869.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,9,0.2,180.441
6870.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0,6.2208
6871.00,US-2013-126452,22/08/2015,29/08/2015,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.00,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9,0,21.384
8831.00,CA-2013-167983,22/08/2015,25/08/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115.00,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10,0.2,11.704
4900.00,CA-2013-130484,23/08/2015,28/08/2015,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030.00,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464
7736.00,US-2013-106313,23/08/2015,27/08/2015,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105.00,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
